,duration,start time,end time,start x,end x,start y,end y,size,distance,speed,image_index,blur
298,104,285299,285403,1591.5,1261.0,515.2,1042.9,622.6536276293587,622.6536276293587,5.987054111820756,50,5.3221072307861235
299,4,285719,285723,1258.8,1269.8,1085.6,1085.4,11.001818031580049,11.001818031580049,2.7504545078950122,50,5.3221072307861235
300,616,286143,286759,1271.4,1548.8,1062.1,630.3,513.227045273337,513.227045273337,0.8331607877813912,50,5.3221072307861235
301,184,286971,287155,1519.1,1716.2,537.2,711.4,263.0476192631289,263.0476192631289,1.4296066264300484,51,11.790427943648407
302,40,287295,287335,1706.6,1386.9,716.2,1066.7,474.4031407990464,474.4031407990464,11.86007851997616,51,11.790427943648407
303,12,287431,287443,1376.9,1323.3,1122.8,1092.3,61.6701710715968,61.6701710715968,5.1391809226330665,51,11.790427943648407
304,24,287787,287811,1298.0,1463.9,1110.8,1082.0,168.38126380331045,168.38126380331045,7.015885991804602,51,11.790427943648407
305,20,288115,288135,1453.9,1375.9,1067.8,997.9,104.73781552046995,104.73781552046995,5.236890776023498,51,11.790427943648407
306,12,288459,288471,1335.9,1364.8,997.7,1033.9,46.321161470757566,46.321161470757566,3.860096789229797,51,11.790427943648407
307,12,288703,288715,1335.8,1306.8,1082.7,1119.9,47.16820963318412,47.16820963318412,3.9306841360986766,51,11.790427943648407
308,660,288903,289563,1291.2,1319.0,1164.0,1060.7,106.97537099725334,106.97537099725334,0.16208389545038385,51,11.790427943648407
309,16,289899,289915,1319.4,1406.1,1118.4,1116.4,86.72306498273667,86.72306498273667,5.420191561421042,51,11.790427943648407
310,4,290223,290227,1414.2,1401.2,1100.2,1097.3,13.319534526401458,13.319534526401458,3.3298836316003646,51,11.790427943648407
311,408,290923,291331,1386.5,1475.2,1091.0,645.0,454.7347468579897,454.7347468579897,1.1145459481813473,51,11.790427943648407
312,16,291407,291423,1455.8,1460.3,610.4,611.7,4.684015371452166,4.684015371452166,0.2927509607157604,52,5.295375898975827
313,24,291451,291475,1457.8,1451.0,599.8,581.0,19.991998399359623,19.991998399359623,0.832999933306651,52,5.295375898975827
314,108,291507,291615,1456.9,1326.3,564.3,1077.4,529.4600740376939,529.4600740376939,4.902408092941609,52,5.295375898975827
315,20,291731,291751,1309.4,1435.2,1114.7,1084.9,129.28139850728715,129.28139850728715,6.464069925364358,52,5.295375898975827
316,16,292067,292083,1431.6,1325.7,1075.4,1051.5,108.56343767585832,108.56343767585832,6.785214854741145,52,5.295375898975827
317,20,292467,292487,1340.3,1451.9,1072.4,1071.4,111.60448019680943,111.60448019680943,5.580224009840472,52,5.295375898975827
318,4,292767,292771,1403.3,1389.5,1063.7,1056.5,15.565346125287398,15.565346125287398,3.8913365313218495,52,5.295375898975827
319,20,293259,293279,1351.5,1440.0,1040.9,1027.5,89.50871465952353,89.50871465952353,4.475435732976177,52,5.295375898975827
320,316,293767,294083,1438.2,1559.0,1045.2,953.5,151.66255305776704,151.66255305776704,0.47994478815749064,52,5.295375898975827
321,44,294131,294175,1521.6,1508.3,748.6,665.2,84.45383354235611,84.45383354235611,1.9194053077808206,52,5.295375898975827
322,128,294351,294479,1481.5,1271.2,524.0,1013.5,532.762930392121,532.762930392121,4.162210393688445,52,5.295375898975827
